id,text
13133,start -PRON- music career to give
13134,can share
13135,[ be ] former first minister of
13136,be complete in
13137,be use primarily
13138,be invariably mark
13139,meet mark
13140,be flank
13141,safeguard
13142,probably name
13143,be officially call
13144,have boost
13145,spend support
13146,[ be ] first acquire brain [ from ]
13147,have boom
13148,be finish in
13149,be enjoy
13150,"be £ 141,000"
13151,have the low owner occupation rate in
13152,have the low owner occupation rate at
13153,[ be ] the national [ of ]
13154,run regular route to cairnryan use
13155,have a crossing time of
13156,inter
13157,do not have suggest
13158,do not have to support
13159,be blazon
13160,coloured
13161,[ be ] medalist [ of ]
13162,[ be ] patron of
13163,typically get
13164,have be set up
13165,jointly own
13166,commonly state
13167,have a population at
13168,have be translate differently
13169,do not form
13170,after have read
13171,can be say
13172,be heavily promote
13173,travel to northern ireland to attend
13174,[ be ] long time bass guitarist with
13175,be approve on
13176,have be boost
13177,to swell
13178,only to learn
13179,[ be ] tragicomic landlord [ of ]
13180,to care
13181,also leave
13182,help to put
13183,suddenly renounce
13184,respond by attack
13185,be secretly
13186,delete
13187,be constantly write
13188,to be not only
13189,be cruel stepfather [ of ]
13190,react by bite
13191,to clean
13192,have apply
13193,holiday to yarmouth
13194,holiday
13195,redeem -PRON- by help
13196,be remind
13197,infuriate
13198,to con
13199,wind up
13200,never meant
13201,invent see
13202,have observation of
13203,gradually reveal
13204,entrust
13205,have misappropriate
13206,blackmail
13207,have fool wickfield into think
13208,have fool
13209,rebuke
13210,bleed
13211,gradually gain
13212,vindicate
13213,do not trust
13214,succeed in make
13215,[ be ] true love [ of ]
13216,[ be ] son - in - law [ of ]
13217,try to take
13218,[ be ] prostitute [ from ]
13219,manage to find
13220,be also die
13221,take emily
13222,have hurt too close by keep
13223,have hurt too close
13224,use the information to lead
13225,have disgrace
13226,do n't go
13227,find -PRON- have be search
13228,deeply feel
13229,offer to take
13230,say just so
13231,be call by
13232,never tell
13233,have be blast
13234,help explain
13235,do show
13236,dot
13237,disgrace -PRON- family by run off
13238,never recover
13239,apologise
13240,will never leave
13241,constantly protest
13242,unhesitatingly take
13243,prove to be lack
13244,have be try to rescue
13245,have succumb
13246,of have
13247,mostly address
13248,after fail
13249,wed
13250,learn to accept
13251,be easily provoke
13252,to think
13253,peacefully die
13254,try to seduce
13255,continue to bear
13256,choose to make painting
13257,inculcate
13258,to lodge
13259,somewhat spoilt
13260,attempt partly to pain
13261,attempt to thrash
13262,tyrannise over -PRON- poor mother make
13263,tyrannise
13264,bite
13265,continue make together
13266,refer directly
13267,[ be ] east intelligence officer [ from ]
13268,[ be ] intelligence agent [ from ]
13269,to exhibit
13270,feel expect
13271,to possess
13272,fit neatly
13273,could believe
13274,run for 137 performance beat
13275,by record
13276,be immortalise
13277,plan to adopt
13278,[ be ] mentor [ of ]
13279,to lend
13280,[ be ] the woman with
13281,[ be ] a spy for
13282,badly need
13283,[ be ] aviator [ from ]
13284,to helm
13285,would dominate
13286,prefer respectively
13287,prefer respectively fear
13288,instead prove
13289,go to complete
13290,rue
13291,deride
13292,keep ask
13293,just stand
13294,request the film 's producer elliott kastner remark
13295,around fire
13296,[ be ] note film critic [ from ]
13297,play throughout
13298,be dry out
13299,allegedly be
13300,to slur
13301,use antabuse to try to stop
13302,use antabuse to try
13303,for wreck
13304,for write
13305,[ be ] close friend [ of ]
13306,as heavily involve
13307,do n't exploit
13308,feel hold
13309,publicly proclaim say
13310,publicly proclaim
13311,[ be ] tycoon husband [ of ]
13312,divorce -PRON- spouse after complete
13313,simply act
13314,star together
13315,state outspent
13316,be weak
13317,have be drink
13318,to plague
13319,successfully make
13320,[ be ] co - founder of
13321,do not get along well
13322,refuse -PRON- to avoid
13323,stamp
13324,appreciate burton 's emotional performance describe
13325,appreciate burton 's emotional performance writing
13326,[ be ] literature professor [ from ]
13327,hardy recall
13328,totally command
13329,reportedly nearly die
13330,be knock back
13331,cover up
13332,be strongly deny
13333,to director
13334,by send
13335,go further by say
13336,have undertake
13337,to remember
13338,terrified
13339,never know
13340,maroon
13341,be torpedo
13342,[ be ] neorealist director [ from ]
13343,not to have
13344,to narrate
13345,become so much so
13346,be cast in
13347,[ be ] employ son [ of ]
13348,plague
13349,[ be ] a recipient of
13350,be a recipient of
13351,have be diagnose
13352,have be warn
13353,have discuss
13354,from be bury
13355,[ be ] bury together widow [ of ]
13356,make -PRON- official by famously say
13357,by point out
13358,be plan to head home to portray
13359,be plan to head
13360,politely turn down
13361,threaten to force
13362,to unemployment
13363,be consecutively
13364,ca n't believe
13365,be prepare to film
13366,[ be ] the birth of
13367,[ be ] thirteenth child [ of ]
13368,affectionately address
13369,play as well
13370,go on to do
13371,do n't go too well
13372,too receive
13373,defend burton by retaliate
13374,[ be ] eurydice opposite fellow [ of ]
13375,retitl
13376,be prince of
13377,have n't master
13378,troubled
13379,flop
13380,write especially
13381,manage to keep
13382,go on to receive
13383,reportedly enjoy
13384,[ be ] an pilot [ of ]
13385,[ be ] an raf fighter pilot in
13386,be early life [ of ]
13387,for nurture
13388,also play
13389,would rather have play
13390,[ be ] indomitable field marshal [ from ]
13391,to burn up
13392,re - encounter
13393,[ be ] youth at
13394,re - admit
13395,tutor
13396,[ be ] army captain [ from ]
13397,about work
13398,could not return
13399,readily agree to do
13400,readily agree
13401,have [ number of ] performance
13402,do the play to benefit
13403,essay
13404,[ be ] newspaper columnist [ from ]
13405,laud burton 's speech state
13406,give the more interesting performance have
13407,would n't have be allow
13408,make by narrate
13409,contemplate on take
13410,be a success in
13411,be contract
13412,have concern
13413,have finality of
13414,next featured
13415,come presumably
13416,would like
13417,do another play for bbc radio participate
13418,hardly speak
13419,should take
13420,can carry on with accept
13421,may never have reach
13422,release to polarise
13423,around spout
13424,raddled
13425,comment positively on the chemistry between burton and taylor describe
13426,comment positively
13427,from enter
13428,sue taylor for allegedly damaging
13429,sue burton for allegedly damaging
13430,successfully complete
13431,be disqualify
13432,cradle
13433,have dismember
13434,re - arrange
13435,reluctantly agree to write
13436,investigate originally
13437,abruptly intensify
13438,[ be ] anatomist [ from ]
13439,be concern
13440,soleus
13441,gastrocnemius
13442,serve to attach
13443,tendon increase top run speed by >
13444,tendon
13445,be fill up
13446,stand out prominently
13447,flex
13448,be innervate
13449,be thicken
13450,may be identify
13451,dip
13452,keep hold of -PRON- heel mean
13453,do not touch
13454,to have cut
13455,commonly develop
13456,cause backwards
13457,spindle
13458,be allot
13459,to respond to the referendum of the people of puerto rico to end
13460,to respond
13461,can organize differently
13462,generally call
13463,may pass
13464,will be admit
13465,have draft
13466,from discriminate
13467,must extradite
13468,to elect
13469,choose to elect
13470,may override usually not always require
13471,may override usually not always
13472,may appear
13473,[ be ] the expand federal power [ of ]
13474,expand federal power to regulate
13475,essentially mean
13476,have the constituent political entity share of
13477,may be assign
13478,be also guarantee
13479,have line item veto power in
13480,be not admit
13481,may enter
13482,be elect directly
13483,can not dismiss
13484,be not beholden
13485,seek to establish
13486,be never approve
13487,propose to establish
13488,be never recognize
13489,to be require
13490,have not be find
13491,be return in
13492,have lose land to form
13493,be largely fund
13494,to pressure
13495,infringe
13496,uphold
13497,can regulate
13498,have try to place
13499,never recognize
13500,can not unilaterally do
13501,possess a number of power and right under the united states constitution ratify
13502,be constitute
13503,have a total area be of
13504,have join to form
13505,have be take over
13506,be abolish
13507,be the case with
13508,will share e.g.
13509,be merely
13510,do not have any associate county government structure of
13511,help coordinate
13512,locate respectively
13513,report speak
13514,declare personally say
13515,declare personally
13516,would retain
13517,have personally express
13518,to be decide
13519,factor
13520,"publish a memoir , entitle fighting bull ( flying free in paperback ) outline"
13521,convoy
13522,advanced
13523,seize to destroy
13524,[ be ] commander [ from ]
13525,push the british picquet carry
13526,try to get
13527,slip
13528,have also suffer
13529,have continually press
13530,have hold off the pursue french allow
13531,have hold off
13532,actually have
13533,be impede
13534,dismount
13535,be counter
13536,to flank
13537,repulse
13538,[ be ] the commander [ from ]
13539,be lose with
13540,hamper
13541,devolve
13542,interfere
13543,bogg down
13544,immobilize
13545,be withdraw behind
13546,to fire
13547,post
13548,have cripple
13549,could have change
13550,inch
13551,would change
13552,suffer particularly
13553,call up
13554,have attempt to force
13555,have attempt to speedily catch
13556,manoeuvre to cut off
